COUNTRY,YEAR,RACE NAME,COURSE,RACE GRADE,DISTANCE,WINNER,JOCKEY,TRAINER,
United States,2014,Bernard Baruch Handicap,Saratoga,G2,​1 1⁄16 miles,Wise Dan,John Velazquez,Charles LoPresti,
United States,2014,Eddie Read Stakes,Del Mar,G1,​1 1⁄8 miles,Tom's Tribute,Mike Smith,James Cassidy,
United States,2014,Seagram Cup Stakes,Woodbine (CA),G3,​1 1⁄16 miles,His Race to Win,Eurico Rosa Da Silva,Malcolm Pierce,
United States,2014,Monmouth Oaks,Monmouth Park,G3,​1 1⁄16 miles,Cassatt,Kerwin Clark,J. Larry Jones,
United States,2014,Bing Crosby Stakes,Del Mar,G1,6f,Big Macher,Tyler Baze,Richard Baltas,
United States,2014,Bowling Green Handicap,Belmont Park,G2,​1 1⁄2 miles,Hangover Kid,Jose Lezcano,Jason Servis,
United States,2014,Whitney Stakes,Saratoga,G1,​1 1⁄8 miles,Moreno,Junior Alvarado,Eric Guillot,
United States,2014,King's Bishop Stakes,Saratoga,G1,7f,The Big Beast,Javier Castellano,Anthony Dutrow,
United States,2014,Personal Ensign Stakes,Saratoga,G1,​1 1⁄8 miles,Close Hatches,Joel Rosario,Bill Mott,
United States,2014,Clement L. Hirsch Stakes,Del Mar,G1,​1 1⁄16 miles,Iotapa,Joseph Talamo,John W. Sadler,
United States,2014,Sorrento Stakes,Del Mar,G2,6½f,Sunset Glow,Victor Espinoza,Wesley A. Ward,
United States,2014,Saratoga Special Stakes,Saratoga,G2,6½f,I Spent It,Javier Castellano,Anthony Dutrow,
United States,2014,Ballerina Stakes,Saratoga,G1,7f,Artemis Agrotera,Rajiv Maragh,Michael E. Hushion,
United States,2014,Travers Stakes,Saratoga,G1,​1 1⁄4 miles,V.E. Day,Javier Castellano,James A. Jerkens,
United States,2014,Test Stakes,Saratoga,G1,7f,Sweet Reason,Irad Ortiz Jr.,Leah Gyarmati,
United States,2014,La Jolla Handicap,Del Mar,G3,​1 1⁄16 miles,Enterprising,Mike Smith,Thomas F. Proctor,
United States,2014,Adirondack Stakes,Saratoga,G2,6½f,Cavorting,Irad Ortiz Jr.,Kiaran McLaughlin,
United States,2014,Alabama Stakes,Saratoga,G1,​1 1⁄4 miles,Stopchargingmaria,John Velazquez,Todd Pletcher,
United States,2014,Bold Venture Stakes,Woodbine (CA),G3,6½f,Calgary Cat,Eurico Rosa Da Silva,Kevin Attard,
United States,2014,Rancho Bernardo Handicap,Del Mar,G3,6½f,Judy the Beauty,Mike Smith,Wesley A. Ward,
United States,2014,Pacific Classic Stakes,Del Mar,G1,​1 1⁄4 miles,Shared Belief,Mike Smith,Jerry Hollendorfer,
United States,2014,Del Mar Oaks,Del Mar,G1,​1 1⁄8 miles,Personal Diary,Corey Nakatani,Victoria H. Oliver,
United States,2014,Del Mar Handicap,Del Mar,G2,​1 3⁄8 miles,Big John B,Mike Smith,Philip D'Amato,
United States,2014,Torrey Pines Stakes,Del Mar,G3,1m,Jojo Warrior,Martin Garcia,Bob Baffert,
United States,2014,Fourstardave Handicap,Saratoga,G2,1m,Seek Again,Joel Rosario,Bill Mott,
United States,2014,Del Mar Mile Handicap,Del Mar,G2,1m,Tom's Tribute,Mike Smith,James M. Cassidy,
United States,2014,Diana Stakes,Saratoga,G1,​1 1⁄8 miles,Somali Lemonade,Luis Saez,Michael R. Matz,
United States,2014,Charles Town Oaks,Charles Town,G3,7f,Miss Behaviour,Jevian Toldeo,Phil Schoenthal,
United States,2014,Pat O'Brien Stakes,Del Mar,G2,7f,Goldencents,Rafael Bejarano,Doug O'Neill,
United States,2014,Amsterdam Stakes,Saratoga,G2,6½f,Coup de Grace,Rosie Napravnik,J. Larry Jones,
United States,2014,Saranac Stakes,Saratoga,G3,​1 1⁄16 miles,Ring Weekend,John Velazquez,H. Graham Motion,
United States,2014,Sword Dancer Stakes,Saratoga,G1,​1 1⁄2 miles,Main Sequence,Rajiv Maragh,H. Graham Motion,
United States,2014,Forego Stakes,Saratoga,G1,7f,Palace,Cornelio Velásquez,Linda Rice,
United States,2014,Ontario Colleen Stakes,Woodbine (CA),G3,1m,Speed Seeker,Luis Contreras,Joan Scott,
United States,2014,Pocahontas Stakes,Churchill Downs,G2,​1 1⁄16 miles,Cristina's Journey,Miguel Mena,Dale Romans,
United States,2014,Iroquois Stakes,Churchill Downs,G3,​1 1⁄16 miles,Lucky Player,Ricardo Santana Jr.,Steven Asmussen,
United States,2014,Red Bank Stakes,Monmouth Park,G3,1m,Hard Enough,Eddie Castro,Bobby S. Dibona,
United States,2014,John C. Mabee Stakes,Del Mar,G2,​1 1⁄8 miles,Moulin de Mougin,Mike Smith,Richard Mandella,
United States,2014,Glens Falls Stakes,Saratoga,G3,​1 3⁄8 miles,Irish Mission,John Velazquez,Christophe Clement,
United States,2014,Jim Dandy Stakes,Saratoga,G2,​1 1⁄8 miles,Wicked Strong,Rajiv Maragh,James A. Jerkens,
United States,2014,Prioress Stakes,Saratoga,G2,6f,Stonetastic,Paco Lopez,Kelly J. Breen,
United States,2014,Woodward Stakes,Saratoga,G1,​1 1⁄8 miles,Itsmyluckyday,Paco Lopez,Edward Plesa Jr.,
United States,2014,Del Mar Debutante Stakes,Del Mar,G1,7f,Sunset Glow,Victor Espinoza,Wesley A. Ward,
United States,2014,Del Mar Derby,Del Mar,G2,​1 1⁄8 miles,Midnight Storm,Tyler Baze,Philip D'Amato,
United States,2014,Spinaway Stakes,Saratoga,G1,7f,Condo Commando,Joe Bravo,Rudy Rodriguez,
United States,2014,Hopeful Stakes,Saratoga,G1,7f,Competitive Edge,John Velazquez,Todd Pletcher,
United States,2014,Del Mar Futurity,Del Mar,G1,7f,American Pharoah,Victor Espinoza,Bob Baffert,
United States,2014,Nijinsky Stakes,Woodbine (CA),G2,​1 1⁄8 miles,Up With the Birds,Eurico Rosa Da Silva,Malcolm Pierce,
United States,2014,West Virginia Derby,Mountaineer,G2,​1 1⁄8 miles,Tapiture,Rosie Napravnik,Steven Asmussen,
United States,2014,Arlington Million,Arlington Park,G1,​1 1⁄4 miles,Hardest Core,Eriluis Vaz,Edward Graham,
United States,2014,Secretariat Stakes,Arlington Park,G1,​1 1⁄4 miles,Adelaide,Ryan Moore,Aidan O'Brien,
United States,2014,Beverly D. Stakes,Arlington Park,G1,​1 3⁄16 miles,Euro Charline,Ryan Moore,Marco Botti,
United States,2014,Pucker Up Stakes,Arlington Park,G3,​1 1⁄8 miles,Sistas Stroll,Drayden Van Dyke,Thomas F. Proctor,
United States,2014,Play the King Stakes,Woodbine (CA),G2,7f,Kaigun,Patrick Husbands,Mark Casse,
United States,2014,Seaway Stakes,Woodbine (CA),G3,7f,Leigh Court,Gary Boulanger,Josie Carroll,
United States,2014,Breeders' Cup Juvenile,Santa Anita,G1,​1 1⁄16 miles,Texas Red,Kent Desormeaux,Keith Desormeaux,
United States,2014,Breeders' Cup Juvenile Fillies,Santa Anita,G1,​1 1⁄16 miles,Take Charge Brandi,Victor Espinoza,D. Wayne Lukas,
United States,2014,Breeders' Cup Juvenile Fillies Turf,Santa Anita,G1,1m,Lady Eli,Irad Ortiz Jr.,Chad C. Brown,
United States,2014,Breeders' Cup Juvenile Turf,Santa Anita,G1,1m,Hootenanny,Frankie Dettori,Wesley Ward,
United States,2014,Breeders' Cup Classic,Santa Anita,G1,​1 1⁄4 miles,Bayern,Martin Garcia,Bob Baffert,
United States,2014,Breeders' Cup Filly & Mare Turf,Santa Anita,G1,​1 1⁄4 miles,Dayatthespa,Javier Castellano,Chad C. Brown,
United States,2014,Breeders' Cup Turf,Santa Anita,G1,​1 1⁄2 miles,Main Sequence,John Velazquez,H. Graham Motion,
United States,2014,Breeders' Cup Turf Sprint,Santa Anita,G1,6½f,Bobby's Kitten,Joel Rosario,Chad C. Brown,
United States,2014,Breeders' Cup Sprint,Santa Anita,G1,6f,Work All Week,Florent Geroux,Roger Brueggemann,
United States,2014,Breeders' Cup Filly & Mare Sprint,Santa Anita,G1,7f,Judy the Beauty,Mike Smith,Wesley Ward,
United States,2014,Breeders' Cup Dirt Mile,Santa Anita,G1,1m,Goldencents,Rafael Bejarano,Leandro Mora,
United States,2014,Breeders' Cup Mile,Santa Anita,G1,1m,Karakontie,Stéphane Pasquier,Jonathan Pease,
United States,2014,Breeders' Cup Distaff,Santa Anita,G1,​1 1⁄8 miles,Untapable,Rosie Napravnik,Steven Asmussen,
United States,2014,Turf Monster Handicap,Parx Racing,G3,5f,Sharp Sensation,David Moran,Reade Baker,
United States,2014,Smarty Jones Stakes,Parx Racing,G3,​1 1⁄16 miles,Protonico,Joe Bravo,Todd Pletcher,
United States,2014,British Columbia Derby,Hastings (CA),G3,​1 1⁄8 miles,Alert Bay,Rico Walcott,Anita Bolton,
United States,2014,Super Derby,Louisiana Downs,G2,​1 1⁄16 miles,Vicar's in Trouble,Rosie Napravnik,Michael Maker,
United States,2014,Presque Isle Downs Masters Stakes,Presque Isle Downs,G2,6½f,Living The Life,Mike Smith,Richard Mandella,
United States,2014,Cotillion Stakes,Parx Racing,G1,​1 1⁄16 miles,Untapable,Rosie Napravnik,Steven Asmussen,
United States,2014,Pennsylvania Derby,Parx Racing,G2,​1 1⁄8 miles,Bayern,Martin Garcia,Bob Baffert,
United States,2014,Gallant Bob Stakes,Parx Racing,G3,6f,Favorite Tale,John Bisono,Gaudalupe Preciado,
United States,2014,Ballerina Stakes,Hastings (CA),G3,​1 1⁄8 miles,Touching Promise,Mario Gutierrez,Barbara Heads,
United States,2014,Ontario Derby,Woodbine (CA),G3,​1 1⁄8 miles,Florida Won,Patrick Husbands,Mark Casse,
United States,2014,BC Premier's Handicap,Hastings (CA),G3,​1 3⁄8 miles,Alert Bay,Rico Walcott,Anita Bolton,
United States,2014,Greenwood Cup Stakes,Parx Racing,G3,​1 1⁄2 miles,Cary Street,Miguel Mena,Brendan Walsh,
United States,2014,Mazarine Stakes,Woodbine (CA),G3,​1 1⁄16 miles,Conquest Harlanate,Patrick Husbands,Mark Casse,
United States,2014,Canadian International Stakes,Woodbine (CA),G1,​1 1⁄2 miles,Hillstar,Ryan Moore,Sir Michael Stoute,
United States,2014,Ontario Fashion Stakes,Woodbine (CA),G3,6f,Native Bombshell,Patrick Husbands,Chad C. Brown,
United States,2014,Grey Stakes,Woodbine (CA),G3,​1 1⁄16 miles,International Star,Rafael M. Hernandez,Michael Maker,
United States,2014,Chilukki Stakes,Churchill Downs,G2,1m,Molly Morgan,Corey Lanerie,Dale Romans,
United States,2014,Maple Leaf Stakes,Woodbine (CA),G3,​1 1⁄4 miles,Strut the Course,Luis Contreras,Barb Minshall,
United States,2014,Autumn Stakes,Woodbine (CA),G2,​1 1⁄16 miles,Lukes Alley,Luis Contreras,Josie Carroll,
United States,2014,Commonwealth Turf Stakes,Churchill Downs,G3,​1 1⁄16 miles,Heart to Heart,Julien Leparoux,Brian Lynch,
United States,2014,River City Handicap,Churchill Downs,G3,​1 1⁄8 miles,Villandry,Julien Leparoux,Charles LoPresti,
United States,2014,Bob Hope Stakes,Del Mar,G3,7f,No Problem,Victor Espinoza,Michael McCarthy,
United States,2014,Red Smith Handicap,Aqueduct,G3,​1 3⁄8 miles,Dynamic Sky,Cornelio Velásquez,Mark Casse,
United States,2014,Native Diver Stakes,Del Mar,G3,​1 1⁄8 miles,Big Cazanova,Elvis Trujillo,Peter Miller,
United States,2014,Kennedy Road Stakes,Woodbine (CA),G2,6f,Calgary Cat,Eurico Rosa Da Silva,Kevin Attard,
United States,2014,Bessarabian Stakes,Woodbine (CA),G2,7f,Hillaby,Patrick Husbands,Mark Casse,
United States,2014,Falls City Handicap,Churchill Downs,G2,​1 1⁄8 miles,Frivolous,Jon Court,Victoria Oliver,
United States,2014,Cardinal Handicap,Churchill Downs,G3,​1 1⁄8 miles,Strike Charmer,Chris Landeros,David Carroll,
United States,2014,Comely Stakes,Aqueduct,G3,​1 1⁄8 miles,Snowbell,Luis Saez,Thomas Albertrani,
United States,2014,Clark Handicap,Churchill Downs,G1,​1 1⁄8 miles,Hoppertunity,Martin Garcia,Bob Baffert,
United States,2014,Mrs. Revere Stakes,Churchill Downs,G2,​1 1⁄16 miles,Sparkling Review,Julien Leparoux,Ben Colebrook,
United States,2014,Long Island Handicap,Aqueduct,G3,​1 1⁄2 miles,Aigue Marine,John Velazquez,Christophe Clement,
United States,2014,Discovery Handicap,Aqueduct,G3,​1 1⁄8 miles,Protonico,Joe Bravo,Todd Pletcher,
United States,2014,Kentucky Jockey Club Stakes,Churchill Downs,G2,​1 1⁄16 miles,El Kabeir,Calvin Borel,John P. Terranova II,
United States,2014,Hollywood Derby,Del Mar,G1,​1 1⁄8 miles,California Chrome,Victor Espinoza,Art Sherman,
United States,2014,Seabiscuit Handicap,Del Mar,G2,​1 1⁄16 miles,Kaigun,Corey Nakatani,Mark Casse,
United States,2014,Red Carpet Handicap,Del Mar,G3,​1 3⁄8 miles,Three Hearts,Joe Talamo,Neil Drysdale,
United States,2014,Jimmy Durante Stakes,Del Mar,G3,1m,Ol' Fashion Gal,Joseph Talamo,Mark Casse,
United States,2014,Berkeley Handicap,Golden Gate Fields,G3,​1 1⁄16 miles,Pepper Crown,Juan Hernandez,Alex Paszkeicz,
United States,2014,Matriarch Stakes,Del Mar,G1,1m,La Tia,Joel Rosario,Armando De la cerda,
United States,2014,Hollywood Turf Cup Stakes,Del Mar,G2,​1 1⁄2 miles,Finnegans Wake,Victor Espinoza,Peter Miller,
United States,2014,Cecil B. DeMille Stakes,Del Mar,G3,1m,Conquest Typhoon,Mike Smith,Mark Casse,
United States,2014,Cigar Mile Handicap,Aqueduct,G1,1m,Private Zone,Martin A. Pedroza,Alfredo Velazquez,
United States,2014,Demoiselle Stakes,Aqueduct,G2,​1 1⁄8 miles,Condo Commando,Joel Rosario,Rudy Rodriguez,
United States,2014,Remsen Stakes,Aqueduct,G2,​1 1⁄8 miles,Leave the Light On,José Ortiz,Chad C. Brown,
United States,2014,Go for Wand Handicap,Aqueduct,G3,1m,Classic Point,Ángel Arroyo,James A. Jerkens,
United States,2014,Starlet Stakes,Los Alamitos,G1,​1 1⁄16 miles,Take Charge Brandi,Victor Espinoza,D. Wayne Lukas,
United States,2014,Los Alamitos Futurity,Los Alamitos,G1,​1 1⁄16 miles,Dortmund,Martin Garcia,Bob Baffert,
United States,2014,Fall Highweight Handicap,Aqueduct,G3,6f,Salutos Amigos,Cornelio Velásquez,David Jacobson,
United States,2014,Fort Lauderdale Stakes,Gulfstream Park,G2,​1 1⁄8 miles,Summer Front,Joe Bravo,Christophe Clement,
United States,2014,Sugar Swirl Stakes,Gulfstream Park,G3,6f,Merry Meadow,Javier Castellano,Mark Hennig,
United States,2014,Rampart Stakes,Gulfstream Park,G3,​1 1⁄8 miles,Gamay Noir,Paco Lopez,Martin Wolfson,
United States,2014,Valedictory Stakes,Woodbine (CA),G3,​1 3⁄4 miles,Turkish,Emma-Jayne Wilson,Tino Attard,
United States,2014,Mr. Prospector Stakes,Gulfstream Park,G3,6f,Speechify,Paco Lopez,Ralph Nicks,
United States,2014,American Oaks,Santa Anita,G1,​1 1⁄4 miles,Room Service,Shaun Bridgmohan,Wayne Catalano,
United States,2014,La Brea Stakes,Santa Anita,G1,7f,Sam's Sister,Elvis Trujillo,Jerry Hollendorfer,
United States,2014,Malibu Stakes,Santa Anita,G1,7f,Shared Belief,Mike Smith,Jerry Hollendorfer,
United States,2014,San Antonio Stakes,Santa Anita,G2,​1 1⁄8 miles,Blingo,Aaron Gryder,John Shirreffs,
United States,2014,Mathis Brothers Mile,Santa Anita,G2,1m,Alert Bay,Tyler Baze,Blaine Wright,
United States,2014,Robert J. Frankel Stakes,Santa Anita,G3,​1 1⁄8 miles,Lady Pimpernel,Victor Espinoza,Carla Gaines,
United States,2014,Top Flight Invitational Handicap,Aqueduct,G2,​1 1⁄8 miles,Teen Pauline,Irad Ortiz Jr.,Todd Pletcher,
United States,2014,Zenyatta Stakes,Santa Anita,G1,​1 1⁄16 miles,Beholder,Mike Smith,Richard Mandella,
United States,2014,Joe Hirsch Turf Classic,Belmont Park,G1,​1 1⁄2 miles,Main Sequence,Rajiv Maragh,H. Graham Motion,
United States,2014,Chandelier Stakes,Santa Anita,G1,​1 1⁄16 miles,Angela Renee,Rafael Bejarano,Todd Pletcher,
United States,2014,Beldame Stakes,Belmont Park,G1,​1 1⁄8 miles,Belle Gallantey,José Ortiz,Rudy Rodriguez,
United States,2014,Santa Anita Sprint Championship,Santa Anita,G1,6f,Rich Tapestry,Olivier Doleuze,C. W. Chang,
United States,2014,Spinster Stakes,Keeneland,G1,​1 1⁄8 miles,Don't Tell Sophia,"Joseph Rocco, Jr.",Philip Sims,
United States,2014,E.P. Taylor Stakes,Woodbine (CA),G1,​1 1⁄4 miles,Just The Judge,Jamie Spencer,Charles Hills,
United States,2014,First Lady Stakes,Keeneland,G1,1m,Dayatthespa,John Velazquez,Chad C. Brown,
United States,2014,Frizette Stakes,Belmont Park,G1,1m,By The Moon,José Ortiz,Michelle Nevin,
United States,2014,Rodeo Drive Stakes,Santa Anita,G1,​1 1⁄4 miles,Emollient,Rosie Napravnik,Bill Mott,
United States,2014,FrontRunner Stakes,Santa Anita,G1,​1 1⁄16 miles,American Pharoah,Victor Espinoza,Bob Baffert,
United States,2014,Awesome Again Stakes,Santa Anita,G1,​1 1⁄8 miles,Shared Belief,Mike Smith,Jerry Hollendorfer,
United States,2014,Vosburgh Stakes,Belmont Park,G1,6f,Private Zone,Martin Pedroza,Alfredo Velazquez,
United States,2014,Kentucky Cup Turf Stakes,Kentucky Downs,G3,​1 1⁄2 miles,Suntracer,Florent Geroux,Chris Block,
United States,2014,With Anticipation Stakes,Saratoga,G3,​1 1⁄16 miles,Startup Nation,Joel Rosario,Chad C. Brown,
United States,2014,Canadian Stakes,Woodbine (CA),G2,​1 1⁄8 miles,Deceptive Vision,Eurico Rosa Da Silva,Malcolm Pierce,
United States,2014,Eddie D Stakes,Santa Anita,G3,5f,Home Run Kitten,Joseph Talamo,David \Hofmans,
United States,2014,Durham Cup Stakes,Woodbine (CA),G3,​1 1⁄8 miles,Lukes Alley,Luis Contreras,Josie Carroll,
United States,2014,Alcibiades Stakes,Keeneland,G1,​1 1⁄16 miles,Peace And War,Julien Leparoux,Olly Stevens,
United States,2014,Phoenix Stakes,Keeneland,G3,6f,Work All Week,Florent Geroux,Roger Brueggemann,
United States,2014,Matron Stakes,Belmont Park,G2,6f,Paulassilverlining,José Ortiz,Michelle Nevin,
United States,2014,L.A. Woman Stakes,Santa Anita,G3,6½f,Top Kisser,Elvis Trujillo,Jerry Hollendorfer,
United States,2014,Futurity Stakes,Belmont Park,G2,6f,Blofeld,John Velazquez,Todd Pletcher,
United States,2014,Jessamine Stakes,Keeneland,G3,​1 1⁄16 miles,Rainha Da Bateria,Joel Rosario,H. Graham Motion,
United States,2014,Nearctic Stakes,Woodbine (CA),G2,6f,Caspar Netscher,Andrew Mullen,David Simcock,
United States,2014,Autumn Miss Stakes,Santa Anita,G3,1m,Lexie Lou,Corey Nakatani,Mark Casse,
United States,2014,Las Vegas Marathon Stakes,Santa Anita,G2,​1 3⁄4 miles,Cary Street,Miguel Mana,Brendan Walsh,
United States,2014,Turnback the Alarm Handicap,Belmont Park,G3,​1 1⁄16 miles,Dame Dorothy,Javier Castellano,Todd Pletcher,
United States,2014,Nashua Stakes,Aqueduct,G2,1m,Blofeld,John Velazquez,Todd Pletcher,
United States,2014,Golden Rod Stakes,Churchill Downs,G2,​1 1⁄16 miles,West Coast Belle,Shaun Bridgmohan,Wayne Catalano,
United States,2014,Jerome Handicap,Aqueduct,G2,1 mile & 70 y,Noble Moon,Irad Ortiz Jr.,Leah Gyarmati,
United States,2014,Champagne Stakes,Belmont Park,G1,1m,Daredevil,Javier Castellano,Todd Pletcher,
United States,2014,Flower Bowl Invitational Stakes,Belmont Park,G1,​1 1⁄4 miles,Stephanie's Kitten,John Velazquez,Chad C. Brown,
United States,2014,Jockey Club Gold Cup,Belmont Park,G1,​1 1⁄4 miles,Tonalist,Joel Rosario,Christophe Clement,
United States,2014,Woodford Stakes,Keeneland,G3,​5 1⁄2 furlongs,No Nay Never,Mike Smith,Wesley Ward,
United States,2014,Woodbine Mile,Woodbine (CA),G1,1m,Trade Storm (GB),Jamie Spencer,David Simcock,
United States,2014,Queen Elizabeth II Challenge Cup Stakes,Keeneland,G1,​1 1⁄8 miles,Crown Queen,John Velazquez,Bill Mott,
United States,2014,Breeders' Futurity Stakes,Keeneland,G1,​1 1⁄16 miles,Carpe Diem,John Velazquez,Todd Pletcher,
United States,2014,Shadwell Turf Mile Stakes,Keeneland,G1,1m,Wise Dan,John Velazquez,Charles LoPresti,
United States,2014,Strub Stakes,Santa Anita,G2,​1 1⁄8 miles,Shakin It Up,Mike Smith,Bob Baffert,
United States,2014,Longacres Mile,Emerald Downs,G3,1m,Stryker Phd,Leslie Mawing,Larry Rose,
United States,2014,Fayette Stakes,Keeneland,G2,​1 1⁄8 miles,Pick Of The Litter,Corey Lanerie,Dale Romans,
United States,2014,Lone Star Park Handicap,Lone Star,G3,​1 1⁄16 miles,Grand Contender,Richard Eramia,Thomas Amoss,
United States,2014,Los Angeles Stakes,Santa Anita,G3,6f,Cyclometer,Edwin Maldonado,Bruce Headley,
United States,2014,Precisionist Stakes,Santa Anita,G3,​1 1⁄16 miles,Fury Kapcori,Rafael Bejarano,Jerry Hollendorfer,
United States,2014,Iowa Derby,Praire Meadows,G3,​1 1⁄16 miles,Jessica's Star,David Mello,Michael Stidham,
United States,2014,Illinois Derby,Hawthorne,G3,​1 1⁄8 miles,Dynamic Impact,Miguel Mena,Mark Casse,
United States,2014,Gallant Bloom Handicap,Belmont Park,G2,6½f,Artemis Agrotera,Rajiv Maragh,Michael Hushion,
United States,2014,Jefferson Cup Stakes,Churchill Downs,G3,1m,Heart To Heart,Julien Leparoux,Brian Lynch,
United States,2014,Arcadia Handicap,Santa Anita,G2,1m,Winning Prize,Rafael Bejarano,Neil Drysdale,
United States,2014,Skip Away Handicap,Gulfstream Park,G3,​1 3⁄16 miles,Micromanage,Javier Castellano,Todd Pletcher,
United States,2014,Tempted Stakes,Aqueduct,G3,1m,Jacaranda,José Ortiz,Michael Hushion,
United States,2014,Kelso Handicap,Belmont Park,G2,1m,Vyjack,Irad Ortiz Jr.,Rudy Rodriguez,
United States,2014,Pegasus Stakes,Monmouth Park,G3,​1 1⁄8 miles,Albano,Kerwin Clark,J. Larry Jones,
